영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화 감독 이름,제작사 코드
20184425,향단이 나르샤 감독판,,2018,20180620,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이동현,20063099
20186922,최면 섹스:멀티 오르가즘,in the darkness,2016,20180620,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,히토시 이시카와,
20186941,변태 섹스:벗겨주는 여자들,Muretanikutai,2016,20180620,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,
20186923,변태 섹스:내 아내를 빌려드립니다,Hajimenotaiken,2017,20180620,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,
20186924,나쁜 섹스:하고 싶어요,Hurinjigoku,2016,20180620,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나가에 타카미,
20176283,더 바인딩,The Binding,2015,20171115,장편,개봉,미국,"공포(호러),스릴러",미국,공포(호러),,
20186481,프레데터 2018,Rise of the Predator,2016,20180619,장편,개봉,미국,"액션,SF",미국,액션,니콜라스 메짜나토,
20186461,섹스의 목적-무삭제판,,2017,20180619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099
20171370,새엄마 2 무삭제,,2017,20180619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20154628
20180781,내 친구 엄마 무삭제,,2017,20180619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021
20184423,내 여자의 정사: 감독판,,2018,20180619,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099
20186802,남편회사 사장에게 강제로 당하는 아내,Bankman's wife,2017,20180618,장편,개봉,일본,드라마,일본,드라마,오자키 히로코우지,
20186821,남편 후배에게 당하는 가슴 큰 아내,Boss wife's husband is a countrywoman,2017,20180618,장편,개봉,일본,드라마,일본,드라마,크왓치,
20186801,감금당해 범해지는 청순미인,Consolation of a married woman nurse,2017,20180618,장편,개봉,일본,드라마,일본,드라마,긴다이치 코고로,
20186262,어린장모-무삭제,,2018,20180615,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최은정,20130184
20186065,새아빠,,2018,20180615,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021
20185461,딜레마,Lazar,2015,20180525,장편,개봉,마케도니아,"드라마,범죄,스릴러",마케도니아,드라마,스베토자르 리스토브스키,
20176053,"스탠바이, 웬디",Please Stand By,2017,20180530,장편,개봉,미국,드라마,미국,드라마,벤 루윈,
20184821,기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,Mobile Suit Gundam The Origin Ⅵ Rise of the Red Comet,2018,20180613,장편,개봉,일본,애니메이션,일본,애니메이션,야스히코 요시카즈,
20186263,2025 지구전쟁: 얼리전스 오브 파워,Allegiance of Powers,2017,20180614,장편,개봉,미국,"SF,액션",미국,SF,마이클 크럼,
20182352,"그날, 바다",Intention,2018,20180412,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,김지영,20173981
20183233,패션 모델처럼 꼬시기,Twisted Stylish Magazine,2017,20180614,장편,개봉,일본,성인물(에로),일본,성인물(에로),오우치 유키오,
20183232,친척누나와 숙모님,A Sexy Married Relative 4,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),코지마 유키오,
20182047,초능력자 2018 : 염력,Zenitram,2010,20180614,장편,개봉,미국,"코미디,SF",미국,코미디,루이스 바론,
20183234,예쁜 친척누나 꼬시기,My Pretty Relative,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지모리 켄타,
20182723,아내의 애인 2,,2018,20180614,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021
20175774,소림사: 최후의 대결,The Last Stand,2017,20180614,장편,개봉,중국,액션,중국,액션,도효,
20183231,산부인과 레지던트,Dirty Obstetrician & Gynecologist 2,2017,20180614,장편,개봉,일본,성인물(에로),일본,성인물(에로),사카다 히로키,
20184762,류이치 사카모토: 코다,Ryuichi Sakamoto: Coda,2017,20180614,장편,개봉,일본,다큐멘터리,일본,다큐멘터리,스티븐 쉬블,
20183253,라 멜로디,La melodie,2017,20180614,장편,개봉,프랑스,"코미디,드라마",프랑스,코미디,라시드 하미,
20184803,기동전사 건담 디 오리진Ⅴ: 격돌 루움 전투,Mobile Suit Gundam The Origin Ⅴ Clach at Loum,2017,20180613,장편,개봉,일본,애니메이션,일본,애니메이션,야스히코 요시카즈,
20184903,오션스8,Ocean's 8,2018,20180613,장편,개봉,미국,"액션,범죄",미국,액션,게리 로스,
20185106,맛있는 섹스 그리고 그 여자-감독판,,2018,20180612,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이전,20063099
20185644,처제의 은밀한 유혹,,2018,20180612,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021
20185108,저스티스 배틀,The Danger Element,2017,20180612,장편,개봉,미국,액션,미국,액션,존 소올스,
20185625,여직원들 : 2대2 섹스,,2018,20180612,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이상민,20161021
20185861,가슴큰누나들,,2018,20180612,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,김경택,20130184
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,,2018,20180606,장편,개봉,일본,애니메이션,일본,애니메이션,유야마 쿠니히코,
20185104,에너미라인 1994 대전투,SOLDIER OF THE DAMNED,2015,20180607,장편,개봉,영국,"액션,드라마",영국,액션,마크 누탈,
20164844,불한당: 나쁜 놈들의 세상,The Merciless,2016,20170517,장편,개봉,한국,"범죄,액션,드라마",한국,범죄,변성현,"20110854, 20101558"
20161568,마중: 커피숍 난동 수다 사건,GREET,2016,20180517,장편,개봉,한국,"코미디,드라마",한국,코미디,임혜영,"20175861, 20153894"
20184162,라스트 맨: 지구를 마지막으로 본 남자,The Last Man,2018,20180607,장편,개봉,아르헨티나,"드라마,스릴러",아르헨티나,드라마,로드리고 H. 비라,
20177050,승풍파랑,Duckweed,2017,20170914,장편,개봉,홍콩,"코미디,드라마",홍콩,코미디,한한,
20184127,제로 아워 킬러,THE ZERO HOUR,2010,20180607,장편,개봉,베네수엘라,액션,베네수엘라,액션,디에고 벨라스코,
20179086,쥬라기 월드: 폴른 킹덤,JURASSIC WORLD: FALLEN KINGDOM,2018,20180606,장편,개봉,미국,"액션,어드벤처,SF",미국,액션,후안 안토니오 바요나,
20164721,미녀와 야수,Beauty and the Beast,2017,20170316,장편,개봉,미국,"멜로/로맨스,판타지,뮤지컬",미국,멜로/로맨스,빌 콘돈,
20179985,코코,COCO,2017,20180111,장편,개봉,미국,애니메이션,미국,애니메이션,리 언크리치,
20167644,발레리나,Ballerina,2016,20170209,장편,개봉,"프랑스,캐나다","애니메이션,어드벤처,가족,뮤지컬",프랑스,애니메이션,"에릭 섬머, 에릭 와린",
20183194,혼자 하는 마사지샵,Private Massage Shop Owned by Mature Woman,2017,20180607,장편,개봉,일본,성인물(에로),일본,성인물(에로),오다 노부마사,
20186182,편의점 섹스:세워드려요,Watasiwoijimeru kawaionna,2016,20180607,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,
20183227,취준 여대생 마사지,Sexy Massage for University Girls,2017,20180607,장편,개봉,일본,성인물(에로),일본,성인물(에로),후지모리 준이치,
20180782,착한 형수 3,,2018,20180607,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이리단,20161021
20186068,저주의 시작,The Wicked Within,2015,20180607,장편,개봉,미국,"스릴러,드라마",미국,스릴러,제이 알라이모,
20183230,장례식과 절정 애인,Cum up family lover full of,2017,20180607,장편,개봉,일본,성인물(에로),일본,성인물(에로),카토 요시카즈,
20186123,위험한 비디오:죽음의 정사,YRICK NoroinoErovideo,2015,20180607,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,우다가와 다이고,
20184125,엔테베 작전,7 Days in Entebbe,2018,20180607,장편,개봉,"미국,영국","범죄,드라마,스릴러",미국,범죄,호세 파딜라,
20178081,엄마의 레시피,"What's For Dinner, Mom?",2016,20180607,장편,개봉,일본,드라마,일본,드라마,시라하 미츠히토,
20183229,소유욕정의 쉐어하우스,Endless desire detention share house,2017,20180607,장편,개봉,일본,성인물(에로),일본,성인물(에로),코야마 사토루,
20186122,밤의 여제,Shura no onna,2017,20180607,장편,개봉,일본,"멜로/로맨스,드라마,액션",일본,멜로/로맨스,카이하라 쿠리스 료,
20182121,밤쉘,Bombshell: The Hedy Lamarr Story,2017,20180607,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,알렉산드라 딘,
20186181,밝히는 여주인,oonnnasyougun,2017,20180607,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,히로아키,
20186183,발정난 여자:버섯 수집,Ryoriyano Mamasan,2017,20180607,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,네쿄쿠 타란티노,
20186201,나쁜 아내:편의점 섹스,Gomennnasai,2016,20180607,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,나쿠루 하라다,
20183228,거유 여사원 사냥,Big tits hunter Genso smile,2017,20180607,장편,개봉,일본,성인물(에로),일본,성인물(에로),카토 요시카즈,
20173836,엄마친구 4 무삭제,,2017,20180604,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,채준우,20154628
20177888,미용실 : 특별한 서비스 2 무삭제,,2017,20180604,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,조태호,20161021
20176025,해원,HAEWON,2017,20180510,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,구자환,20156508
20174203,열대야,Tropical Night,2017,20180524,장편,개봉,"한국,태국","드라마,멜로/로맨스",한국,드라마,김헌,20110901
20180763,리골레토,RIGOLETTO,2018,20180603,장편,개봉,영국,공연,영국,공연,데이비드 맥비커,
20183225,육체노예 유부녀,Hitoduma Sei Dorei Kaho Shibuya,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),우스바시 수이,
20183193,여마사지사를 성희롱,Sexual guidance in Boss of sexual harassment,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,
20183226,벗겨먹는 미망인,Widow widow tightly holds,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),아라키 타로,
20183223,대낮의 출장 마사지,Superb delively massage,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),드래곤 니시카와,
20183224,초흥분 선탠녀 마사지,Secret Late-Night Massage Shop for Only Women 3,2017,20180601,장편,개봉,일본,성인물(에로),일본,성인물(에로),키무라 켄타,
20177948,도망자 2018,Frontera,2014,20180515,장편,개봉,미국,"드라마,서부극(웨스턴)",미국,드라마,마이클 베리,
20184981,남자와 여자,Her husband & His wife,2018,20180531,장편,개봉,한국,드라마,한국,드라마,주목,20168629
20185623,착한 장모들,,2018,20180530,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175
20185591,사촌 여동생들: 금단의 사랑,,2018,20180530,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175
20180123,라스트 미션,The Last Rites Of Joe May,2011,20180530,장편,개봉,미국,드라마,미국,드라마,조 마지오,
20185590,엘리트,Elite,2017,20180529,장편,개봉,미국,액션,미국,액션,,
20185622,여직원의 맛,,2018,20180528,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최우성,20063187
20184841,내형의여자친구-무삭제,,2018,20180525,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,남현수,20130184
20185102,친구엄마: 여자친구의 엄마를 탐하다,,2018,20180524,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,강정훈,20112175
20182845,건 샤이,Gun Shy,2017,20180523,장편,개봉,영국,액션,영국,액션,사이먼 웨스트,
20183862,로미오와 줄리엣,,2017,20180520,장편,개봉,독일,"공연,드라마,멜로/로맨스",독일,공연,위르겐 플림,
20184401,어린장모,,2018,20180517,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,최은정,20130184
20184881,감금,,2017,20180517,장편,개봉,한국,,한국,,최석원,20123567
20183802,내 엄마의 친구,,2017,20180517,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이진명,20112175
20184941,칼리 더 킬러 ,Khali the killer ,2017,20180516,장편,개봉,미국,"범죄,액션",미국,범죄,존 매튜스,
20185042,착한언니 : AV 도우미,Shinjuku Female Black Swan,2017,20180516,장편,개봉,일본,,일본,,야마우치 다이스케,
20177142,맨 프럼 어스2: 홀로신,The Man from Earth: Holocene,2017,20180516,장편,개봉,미국,"드라마,판타지,SF",미국,드라마,리차드 쉔크만,
20185041,AV 아이돌 일본제일전 도전기,Sexy women's gambling battle,2017,20180516,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,토미오카 타다후미,
20185061,타짜의 목적,,2017,20180515,장편,개봉,한국,,한국,,김경훈,20126395
20184281,스틸 리메인즈,What Still Remains,2017,20180511,장편,개봉,미국,"액션,스릴러",미국,액션,조쉬 멘도자,
20183131,행복의 알리바이: 사진,Alibis for Happiness,2016,20180509,장편,개봉,일본,"코미디,드라마",일본,코미디,진나이 타카노리,
20183200,작적: 사라진 왕조의 비밀,L.O.R.D,2016,20180509,장편,개봉,중국,"액션,어드벤처,판타지",중국,액션,궈징밍,
20177487,토스카,tosca,2018,20180505,장편,개봉,미국,공연,미국,공연,,
20183503,에일리어네이트,Alienate,2016,20180508,장편,개봉,미국,"SF,액션",미국,SF,마이클 슘웨이,
20184022,처제의 속사정2,,2018,20180503,장편,개봉,한국,,한국,,최석원,20123567
20184444,투모로우 샤크,ICE SHARKS,2016,20180503,장편,개봉,미국,"액션,어드벤처,공포(호러)",미국,액션,에밀 에드윈 스미스,
20183805,익스트림 파이트 클럽,Female Fight Club,2016,20180502,장편,개봉,미국,"액션,드라마",미국,액션,미구엘 A. 페레르,
20184161,1박2일 소개팅,,2018,20180501,장편,개봉,한국,드라마,한국,드라마,김영민,20123221
20180130,제한 구역,OLHOS AZUIS,2009,20180531,장편,개봉,브라질,드라마,브라질,드라마,조세 조필리,
20167149,산타모니카 인 러브,And So It Goes,2014,20180531,장편,개봉,미국,"멜로/로맨스,코미디",미국,멜로/로맨스,롭 라이너,
20177347,정글,Jungle,2017,20180531,장편,개봉,"호주,콜롬비아","액션,어드벤처,드라마,스릴러",호주,액션,그렉 맥린,
20184723,미켈란젤로 : 사랑과 죽음,MICHELANGELO : LOVE AND DEATH,2017,20180531,장편,개봉,영국,다큐멘터리,영국,다큐멘터리,데이비드 비커스태프,
20185121,중독: 관음증-감독판,,2018,20180529,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099
20183645,정사 : 어린 새엄마,,2018,20180531,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,임현태,20161021
20185105,야한 짓: 감독판,,2018,20180529,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,이민,20063099
