영화대표코드,제목,개봉일,해당일자 상영작 대비 해당영화 매출비율,누적 매출액,누적 관객수,상영시작일,상영종료일,상영연도,상영월,지역
20182241,"안녕, 티라노: 영원히, 함께",2019-08-14,1.0,1484246280,189723,2019-08-19,2019-08-25,2019,8,전국
20227374,바빌론,2023-02-01,1.3,1876545604,187122,2023-02-13,2023-02-19,2023,2,전국
20193859,사라진 시간,2020-06-18,0.6,1649096880,185385,2020-06-29,2020-07-05,2020,"6, 7",전국
20247437,브레드이발소: 셀럽 인 베이커리타운,2024-03-01,0.9,1586554980,185323,2024-03-18,2024-03-24,2024,3,전국
20200154,킬링 로맨스,2023-04-14,0.3,1775730309,185161,2023-05-01,2023-05-07,2023,5,전국
20199981,눈의 여왕4,2019-12-24,1.1,1373733200,184801,2019-12-30,2020-01-05,2019,"1, 12",전국
20190002,롱 샷,2019-07-24,0.6,1626545847,184741,2019-07-29,2019-08-04,2019,"7, 8",전국
20227445,원피스 필름 레드,2022-11-30,0.3,1975324848,184609,2022-12-12,2022-12-18,2022,12,전국
20183745,런닝맨 : 풀룰루의 역습,2018-12-05,1.5,1378160850,180709,2018-12-10,2018-12-16,2018,12,전국
20189362,업그레이드,2018-09-06,3.3,1641312300,178153,2018-09-10,2018-09-16,2018,9,전국
20186324,언더독,2019-01-16,1.0,1365721920,176837,2019-01-21,2019-01-27,2019,1,전국
20247397,존 오브 인터레스트,2024-06-05,0.5,1757309291,176337,2024-07-01,2024-07-07,2024,7,전국
20175407,우상,2019-03-20,1.2,1509473048,175481,2019-03-25,2019-03-31,2019,3,전국
20197721,엔젤 해즈 폴른,2019-11-13,0.7,1434376122,174999,2019-11-18,2019-11-24,2019,11,전국
20204644,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,0.6,1485487640,174468,2020-07-27,2020-08-02,2020,"7, 8",전국
20178401,검객,2020-09-23,2.9,1494580260,174151,2020-09-28,2020-10-04,2020,"9, 10",전국
20247673,오멘: 저주의 시작,2024-04-03,3.2,1789740877,174052,2024-04-15,2024-04-21,2024,4,전국
20234666,톡 투 미,2023-11-01,1.9,1661107262,173374,2023-11-13,2023-11-19,2023,11,전국
20135305,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,2018-06-06,0.9,1312260300,173368,2018-06-11,2018-06-17,2018,6,전국
20161141,50가지 그림자: 심연,2017-02-09,1.7,1457114300,173351,2017-02-13,2017-02-19,2017,2,전국
20227304,오펀: 천사의 탄생,2022-10-12,1.5,1750756115,172253,2022-10-24,2022-10-30,2022,10,전국
20188581,더 프레데터,2018-09-12,0.5,1493618714,169814,2018-09-17,2018-09-23,2018,9,전국
20185361,두번할까요,2019-10-17,1.2,1409847500,169448,2019-10-21,2019-10-27,2019,10,전국
20176442,자전차왕 엄복동,2019-02-27,0.3,1278688470,168884,2019-03-04,2019-03-10,2019,3,전국
20234797,헝거게임: 노래하는 새와 뱀의 발라드,2023-11-15,1.8,1662938003,168880,2023-11-20,2023-11-26,2023,11,전국
20184801,유전,2018-06-07,0.8,1483937625,167760,2018-06-18,2018-06-24,2018,6,전국
20202185,방법: 재차의,2021-07-28,2.5,1476515330,165954,2021-08-02,2021-08-08,2021,8,전국
20168161,1급기밀,2018-01-24,4.0,1333325500,164380,2018-01-22,2018-01-28,2018,1,전국
20190323,새해전야,2021-02-10,4.7,1513997220,163883,2021-02-15,2021-02-21,2021,2,전국
20226444,극장판 엄마 까투리: 도시로 간 까투리 가족,2022-09-08,1.2,1524750219,162819,2022-09-19,2022-09-25,2022,9,전국
20232894,플라워 킬링 문,2023-10-19,0.8,1529850989,161754,2023-11-06,2023-11-12,2023,11,전국
20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,0.8,1234214100,157991,2017-10-23,2017-10-29,2017,10,전국
20196669,앵커,2022-04-20,5.6,1545616170,157897,2022-04-25,2022-05-01,2022,"4, 5",전국
20167644,발레리나,2017-02-09,1.5,1186421300,157498,2017-02-13,2017-02-19,2017,2,전국
20185986,진범,2019-07-10,1.1,1343407100,157393,2019-07-15,2019-07-21,2019,7,전국
20179731,나미야 잡화점의 기적,2018-02-28,3.9,1192152185,157331,2018-02-26,2018-03-04,2018,"2, 3",전국
20175441,채비,2017-11-09,0.7,1135032164,156825,2017-11-20,2017-11-26,2017,11,전국
20233235,가문의 영광: 리턴즈,2023-09-21,2.4,1504198215,156442,2023-09-25,2023-10-01,2023,"9, 10",전국
20204845,공기살인,2022-04-22,0.2,1446976050,154371,2022-05-02,2022-05-08,2022,5,전국
20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,0.7,1093987100,153618,2017-08-14,2017-08-20,2017,8,전국
20202026,마루이 비디오,2023-02-22,2.4,1574142500,153522,2023-02-27,2023-03-05,2023,"2, 3",전국
20188304,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,2018-09-20,1.4,1156057000,151054,2018-09-24,2018-09-30,2018,9,전국
20179491,아토믹 블론드,2017-08-30,1.0,1144267058,150895,2017-09-04,2017-09-10,2017,9,전국
20249313,"포켓몬스터: 성도지방 이야기, 최종장",2024-05-01,1.7,1329479845,150856,2024-05-06,2024-05-12,2024,5,전국
20210865,고장난 론,2021-10-27,0.9,1367705200,150718,2021-11-08,2021-11-14,2021,11,전국
20173547,다운사이징,2018-01-11,0.4,1226029104,148814,2018-01-15,2018-01-21,2018,1,전국
20182403,크레이지 리치 아시안,2018-10-25,1.1,1278821141,147806,2018-10-29,2018-11-04,2018,"10, 11",전국
20227684,멍뭉이,2023-03-01,2.0,1399656884,147610,2023-03-06,2023-03-12,2023,3,전국
20224148,극장판 엉덩이 탐정: 수플레 섬의 비밀,2022-05-05,0.2,1363352140,147175,2022-05-16,2022-05-22,2022,5,전국
20167905,비정규직 특수요원,2017-03-16,0.8,1127444200,146802,2017-03-20,2017-03-26,2017,3,전국
20236732,가여운 것들,2024-03-06,0.6,1465779256,146666,2024-03-25,2024-03-31,2024,3,전국
20205402,트롤: 월드 투어,2020-04-29,2.7,1110798520,144410,2020-05-18,2020-05-24,2020,5,전국
20170364,레고 닌자고 무비,2017-09-28,0.7,1062048800,143354,2017-10-02,2017-10-08,2017,10,전국
20165927,문라이트,2017-02-22,1.3,1138702995,141070,2017-03-06,2017-03-12,2017,3,전국
20208508,미스터트롯: 더 무비,2020-10-22,1.1,1212634900,140625,2020-11-02,2020-11-08,2020,11,전국
20173226,패왕별희 디 오리지널,2017-03-30,0.4,1280417482,139073,2024-03-25,2024-03-31,2024,3,전국
20215843,카오스 워킹,2021-02-24,4.1,1164698860,138887,2021-03-01,2021-03-07,2021,3,전국
20187641,극장판 도라에몽: 진구의 보물섬,2018-08-15,1.7,1054152400,138640,2018-08-13,2018-08-19,2018,8,전국
20199428,크롤,2019-11-27,0.7,1112395880,138355,2019-12-02,2019-12-08,2019,12,전국
20177266,나를 기억해,2018-04-19,0.5,1209399692,138198,2018-04-23,2018-04-29,2018,4,전국
20228829,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,2022-12-22,0.4,1271229597,137487,2023-01-02,2023-01-08,2023,1,전국
20240125,나쁜 녀석들: 라이드 오어 다이,2024-06-06,0.9,1358773646,137048,2024-06-10,2024-06-16,2024,6,전국
20188042,독전: 익스텐디드 컷,2018-07-18,0.3,839082100,136885,2018-07-23,2018-07-29,2018,7,전국
20225448,불릿 트레인,2022-08-24,1.7,1494845103,136146,2022-08-29,2022-09-04,2022,"8, 9",전국
20176562,예수는 역사다,2017-07-13,0.4,974834300,135885,2017-07-24,2017-07-30,2017,7,전국
20234581,아가일,2024-02-07,1.7,1395932780,135539,2024-02-12,2024-02-18,2024,2,전국
20211177,하우스 오브 구찌,2022-01-12,1.2,1333572060,134546,2022-01-31,2022-02-06,2022,"1, 2",전국
20191741,앵그리 버드 2: 독수리 왕국의 침공,2019-08-07,1.8,1040376333,134529,2019-08-05,2019-08-11,2019,8,전국
20198421,좀비랜드: 더블 탭,2019-11-13,0.5,1155777100,134012,2019-11-18,2019-11-24,2019,11,전국
20188144,0.0MHz,2019-05-29,0.4,1058297060,133522,2019-06-03,2019-06-09,2019,6,전국
20180937,더 페이버릿: 여왕의 여자,2019-02-21,0.7,1123283330,133508,2019-03-04,2019-03-10,2019,3,전국
20194461,파이프라인,2021-05-26,0.9,1176086860,133392,2021-06-07,2021-06-13,2021,6,전국
20198104,바이스,2019-04-11,0.1,1117516684,131698,2019-04-22,2019-04-28,2019,4,전국
20202555,톰과 제리,2021-02-24,4.2,1121569440,130666,2021-03-01,2021-03-07,2021,3,전국
20216492,노바디,2021-04-07,2.9,1234615530,129310,2021-04-19,2021-04-25,2021,4,전국
20217484,스파이럴,2021-05-12,0.5,1274701180,128468,2021-05-24,2021-05-30,2021,5,전국
20174165,극장판 또봇: 로봇군단의 습격,2017-04-27,1.0,985736600,128099,2017-05-01,2017-05-07,2017,5,전국
20198676,타오르는 여인의 초상,2020-01-16,0.9,1064187408,127125,2020-02-03,2020-02-09,2020,2,전국
20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,2019-07-11,0.5,1010318400,127100,2019-07-15,2019-07-21,2019,7,전국
20167362,더 큐어,2017-02-15,3.6,1066663300,126456,2017-02-13,2017-02-19,2017,2,전국
20204791,다크 워터스 ,2020-03-11,3.0,1083721220,125718,2020-03-30,2020-04-05,2020,"3, 4",전국
20161923,시간위의 집,2017-04-05,1.0,996676800,125702,2017-04-10,2017-04-16,2017,4,전국
20185001,빅샤크: 매직체인지,2018-06-27,0.6,929933000,124908,2018-07-09,2018-07-15,2018,7,전국
20186121,어느 가족,2018-07-26,0.4,1040666600,123887,2018-08-06,2018-08-12,2018,8,전국
20192995,보호자,2023-08-15,0.8,1200062696,123511,2023-08-21,2023-08-27,2023,8,전국
20233052,메가로돈 2,2023-08-15,1.2,1290341499,123324,2023-08-21,2023-08-27,2023,8,전국
20204684,브레이크 더 사일런스: 더 무비,2020-09-24,1.7,1078263000,122388,2020-10-05,2020-10-11,2020,10,전국
20167922,핵소 고지,2017-02-22,3.0,933424000,121682,2017-02-20,2017-02-26,2017,2,전국
20234099,극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,2023-09-28,2.3,1102009160,120951,2023-10-02,2023-10-08,2023,10,전국
20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,1.3,930665600,120878,2017-09-11,2017-09-17,2017,9,전국
20202281,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,0.7,982159240,120580,2020-09-14,2020-09-20,2020,9,전국
20201287,애니멀 크래커,2020-08-05,1.3,943896280,119060,2020-08-10,2020-08-16,2020,8,전국
20158799,눈길,2017-03-01,1.0,899737200,118820,2017-03-06,2017-03-12,2017,3,전국
20216673,더 박스,2021-03-24,1.4,916554460,117302,2021-04-05,2021-04-11,2021,4,전국
20167285,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,0.9,890251200,116961,2017-01-30,2017-02-05,2017,"1, 2",전국
20182984,얼리맨,2018-05-03,1.4,893337600,116005,2018-05-07,2018-05-13,2018,5,전국
20234253,퍼피 구조대: 더 마이티 무비,2023-10-06,4.5,1074575056,114678,2023-10-09,2023-10-15,2023,10,전국
20184891,수퍼 소닉,2020-02-12,1.4,890164390,113356,2020-02-17,2020-02-23,2020,2,전국
20202684,언힌지드,2020-10-07,3.5,974291550,112613,2020-10-12,2020-10-18,2020,10,전국
20198818,프린스 코기,2019-12-24,1.4,877404060,112330,2019-12-23,2019-12-29,2019,12,전국
20189861,더 포스트,2018-02-28,1.3,885763000,111760,2018-03-05,2018-03-11,2018,3,전국
20179407,로마의 휴일,2017-08-30,3.0,829113076,111457,2017-08-28,2017-09-03,2017,"8, 9",전국
20191408,21 브릿지: 테러 셧다운 ,2020-01-01,0.6,861674730,111140,2020-10-26,2020-11-01,2020,"10, 11",전국
20183772,태일이,2021-12-01,0.1,922119390,110971,2021-12-20,2021-12-26,2021,12,전국
20235353,길위에 김대중,2024-01-10,1.4,1068022451,110919,2024-01-22,2024-01-28,2024,1,전국
20196763,고스트버스터즈 라이즈,2021-12-01,3.7,1034702810,110305,2021-12-06,2021-12-12,2021,12,전국
20217982,서울괴담,2022-04-27,0.7,1041926320,109060,2022-05-09,2022-05-15,2022,5,전국
20212724,앰뷸런스,2022-04-06,3.5,1093011040,108297,2022-04-11,2022-04-17,2022,4,전국
20218392,올드,2021-08-18,1.7,1056688950,108235,2021-08-23,2021-08-29,2021,8,전국
20193082,웨스트 사이드 스토리,2022-01-12,3.3,1105324820,107683,2022-01-17,2022-01-23,2022,1,전국
20234789,패스트 라이브즈,2024-03-06,1.1,992260558,107530,2024-03-18,2024-03-24,2024,3,전국
20182046,"안녕, 나의 소녀",2018-05-16,0.5,830474454,106529,2018-05-28,2018-06-03,2018,"5, 6",전국
20162873,레고 배트맨 무비,2017-02-09,2.1,858695005,105962,2017-02-06,2017-02-12,2017,2,전국
20197390,조조 래빗,2020-02-05,0.9,904708300,105411,2020-02-24,2020-03-01,2020,"2, 3",전국
20198161,미드나이트,2021-06-30,0.9,920431160,105121,2021-07-05,2021-07-11,2021,7,전국
20233411,그란 투리스모,2023-09-20,1.1,1051631783,105058,2023-09-25,2023-10-01,2023,"9, 10",전국
20231437,문재인입니다,2023-05-10,1.4,1019257518,104822,2023-05-15,2023-05-21,2023,5,전국
20210937,아담스 패밀리 2,2021-11-10,2.0,927623400,103231,2021-11-15,2021-11-21,2021,11,전국
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,2017-06-01,1.0,779437900,103135,2017-06-05,2017-06-11,2017,6,전국
20249416,청춘 18X2 너에게로 이어지는 길,2024-05-22,1.6,990307787,102090,2024-05-27,2024-06-02,2024,"5, 6",전국
20212952,극장판 안녕 자두야: 제주도의 비밀,2022-01-27,1.8,896295520,101957,2022-02-07,2022-02-13,2022,2,전국
20212783,로스트 시티,2022-04-20,3.6,946601780,101714,2022-04-25,2022-05-01,2022,"4, 5",전국
20231010,에어,2023-04-05,1.5,990889901,101689,2023-04-10,2023-04-16,2023,4,전국
20230340,에브리씽 에브리웨어 올 앳 원스+,2023-03-01,0.9,1045591773,101563,2023-03-27,2023-04-02,2023,"3, 4",전국
20209161,언더워터,2020-05-27,7.9,870761760,101343,2020-06-01,2020-06-07,2020,6,전국
20212709,블랙폰,2022-09-07,1.1,1038207347,101330,2022-09-12,2022-09-18,2022,9,전국
20233178,블루 자이언트,2023-10-18,1.0,980401091,100736,2023-11-06,2023-11-12,2023,11,전국
20214981,몬스터 헌터,2021-02-10,2.4,955470450,100210,2021-02-15,2021-02-21,2021,2,전국
20232836,몬스터 패밀리 2,2023-08-02,0.8,859293854,99769,2023-08-07,2023-08-13,2023,8,전국
20236674,이프: 상상의 친구,2024-05-15,1.3,893665727,99180,2024-05-20,2024-05-26,2024,5,전국
20198291,로켓맨,2019-06-05,0.7,851323713,98703,2019-06-10,2019-06-16,2019,6,전국
20182561,당갈,2018-04-25,0.4,816118300,97632,2018-05-14,2018-05-20,2018,5,전국
20225729,스마일,2022-10-06,1.3,1038453082,97440,2022-10-17,2022-10-23,2022,10,전국
20247780,비키퍼,2024-04-03,1.4,908032505,97197,2024-04-08,2024-04-14,2024,4,전국
20210244,디어 에반 핸슨,2021-11-17,1.8,983766320,96800,2021-11-22,2021-11-28,2021,11,전국
20225894,뉴 노멀,2023-11-08,2.5,933759458,96398,2023-11-13,2023-11-19,2023,11,전국
20246966,아기상어 극장판: 사이렌 스톤의 비밀,2024-02-07,0.4,847021633,95668,2024-02-19,2024-02-25,2024,2,전국
20232639,극장판 슈퍼윙스: 맥시멈 스피드,2023-07-20,1.1,858751565,95297,2023-07-24,2023-07-30,2023,7,전국
20206826,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,2.8,2909954000,94361,2020-10-19,2020-10-25,2020,10,전국
20207722,저 산 너머,2020-04-30,5.6,699868580,93831,2020-05-11,2020-05-17,2020,5,전국
20171923,저수지 게임,2017-09-07,1.8,744320200,93661,2017-09-11,2017-09-17,2017,9,전국
20197356,라스트 미션,2019-03-14,0.9,778893059,93476,2019-03-18,2019-03-24,2019,3,전국
20181103,벌새,2019-08-29,0.7,771853922,93366,2019-09-16,2019-09-22,2019,9,전국
20196136,람보 : 라스트 워,2019-10-23,0.5,760962460,92238,2019-10-28,2019-11-03,2019,"10, 11",전국
20195941,소피와 드래곤: 마법책의 비밀,2019-10-02,0.5,708382890,90885,2019-10-07,2019-10-13,2019,10,전국
20180987,할로윈,2018-10-31,2.4,738318013,90492,2018-10-29,2018-11-04,2018,"10, 11",전국
20212741,안테벨룸,2022-02-23,1.1,861641050,90469,2022-03-07,2022-03-13,2022,3,전국
20198982,크게 될 놈,2019-04-18,0.3,705645420,90320,2019-04-22,2019-04-28,2019,4,전국
20218653,귀문,2021-08-25,1.0,774580270,89695,2021-08-30,2021-09-05,2021,"8, 9",전국
20182989,커다랗고 커다랗고 커다란 배,2018-05-03,1.5,710580300,89577,2018-05-07,2018-05-13,2018,5,전국
20189268,루이스,2018-09-20,0.8,706364450,89501,2018-09-24,2018-09-30,2018,9,전국
20218240,여고괴담 여섯번째 이야기 : 모교,2021-06-17,1.8,814489160,89402,2021-06-21,2021-06-27,2021,6,전국
20249317,악마와의 토크쇼,2024-05-08,0.7,863349600,89244,2024-05-20,2024-05-26,2024,5,전국
20204107,주디,2020-03-25,3.0,729693480,88718,2020-04-13,2020-04-19,2020,4,전국
20184101,여중생A,2018-06-20,0.8,739574100,88662,2018-06-25,2018-07-01,2018,"6, 7",전국
20199822,더 보이,2019-05-23,0.3,771209050,88511,2019-05-27,2019-06-02,2019,"5, 6",전국
20190601,디바,2020-09-23,13.8,745548040,88252,2020-09-21,2020-09-27,2020,9,전국
20190621,죽지않는 인간들의 밤,2020-09-29,3.6,722802350,88021,2020-09-28,2020-10-04,2020,"9, 10",전국
20196906,스텔라,2022-04-06,3.6,798436230,87823,2022-04-11,2022-04-17,2022,4,전국
20184896,가버나움,2019-01-24,0.4,743239486,87787,2019-02-04,2019-02-10,2019,2,전국
20240195,명탐정 코난 VS 괴도 키드,2024-06-05,4.9,865586100,87601,2024-06-03,2024-06-09,2024,6,전국
20182082,부탁 하나만 들어줘,2018-12-12,2.6,764048438,87501,2018-12-10,2018-12-16,2018,12,전국
20201687,기기괴괴 성형수,2020-09-09,2.2,779456800,87463,2020-09-21,2020-09-27,2020,9,전국
20228895,캐리와 슈퍼콜라,2023-01-18,1.6,824147830,87211,2023-01-23,2023-01-29,2023,1,전국
20197423,공포의 묘지,2019-04-10,5.3,763547676,87134,2019-04-08,2019-04-14,2019,4,전국
20183375,극장판 포켓몬스터 모두의 이야기,2018-12-19,1.7,677677750,86997,2018-12-17,2018-12-23,2018,12,전국
20151181,여교사,2017-01-04,1.9,718495760,86439,2017-01-02,2017-01-08,2017,1,전국
20196284,윤희에게,2019-11-14,0.4,686559070,86344,2019-11-25,2019-12-01,2019,"11, 12",전국
20206062,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,1.8,690129180,86080,2020-10-05,2020-10-11,2020,10,전국
20188404,암전,2019-08-15,1.3,761578175,85378,2019-08-12,2019-08-18,2019,8,전국
20228966,어메이징 모리스,2023-02-15,1.8,756262728,85345,2023-02-20,2023-02-26,2023,2,전국
20156562,루시드 드림,2017-02-22,2.0,634084700,85247,2017-02-20,2017-02-26,2017,2,전국
20212667,화사한 그녀,2023-10-11,2.4,769755700,84236,2023-10-16,2023-10-22,2023,10,전국
20207341,레이니 데이 인 뉴욕,2020-05-06,3.7,747813040,84144,2020-05-18,2020-05-24,2020,5,전국
20198844,아이 엠 마더,2019-04-11,2.4,702779000,83953,2019-04-15,2019-04-21,2019,4,전국
20189462,셜록 놈즈,2018-10-03,0.6,635301150,83846,2018-10-08,2018-10-14,2018,10,전국
20235926,퍼펙트 데이즈,2024-07-03,0.5,787374539,83592,2024-07-29,2024-08-04,2024,"7, 8",전국
20199576,러브 앳,2019-11-27,0.7,664297500,83522,2019-12-02,2019-12-08,2019,12,전국
20162003,명탐정 코난:전율의 악보,2019-02-14,1.9,643364000,83376,2019-02-11,2019-02-17,2019,2,전국
20181366,미니특공대X,2018-03-22,0.7,623864700,83232,2018-03-26,2018-04-01,2018,"3, 4",전국
20166132,김광석,2017-08-30,0.6,654930100,82945,2017-09-25,2017-10-01,2017,"9, 10",전국
20234957,스노우 폭스: 썰매개가 될 거야!,2023-11-23,0.3,680299446,82804,2023-12-04,2023-12-10,2023,12,전국
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,2017-02-08,2.1,641814600,81707,2017-02-06,2017-02-12,2017,2,전국
20173945,인비저블 게스트,2017-09-21,0.9,656899100,81574,2017-09-25,2017-10-01,2017,"9, 10",전국
20180341,레드 스패로,2018-02-28,2.2,651948700,81330,2018-02-26,2018-03-04,2018,"2, 3",전국
20197397,나의 청춘은 너의 것,2020-04-29,3.5,684834420,80873,2020-05-11,2020-05-17,2020,5,전국
20224579,악마들,2023-07-05,0.4,805214658,80476,2023-07-10,2023-07-16,2023,7,전국
20170022,다크타워: 희망의 탑,2017-08-23,1.8,637303875,80298,2017-08-21,2017-08-27,2017,8,전국
20210684,두다다쿵: 후후섬의 비밀,2023-02-15,1.9,719074157,79007,2023-02-20,2023-02-26,2023,2,전국
20227514,폴: 600미터,2022-11-16,1.2,789907856,78494,2022-11-21,2022-11-27,2022,11,전국
20183073,베일리 어게인,2018-11-22,0.8,674691900,78439,2018-11-26,2018-12-02,2018,"11, 12",전국
20185576,콜드 체이싱,2019-02-20,2.0,645085987,78303,2019-02-18,2019-02-24,2019,2,전국
20234853,엑소시스트: 믿는 자,2023-10-18,1.0,808544882,78260,2023-10-23,2023-10-29,2023,10,전국
20182588,미래의 미라이,2019-01-16,2.2,642752977,77985,2019-01-14,2019-01-20,2019,1,전국
20209926,세자매,2021-01-27,1.3,655855300,77288,2021-02-08,2021-02-14,2021,2,전국
20225175,엘비스,2022-07-13,0.7,830288570,77260,2022-07-18,2022-07-24,2022,7,전국
